Date,Open,High,Low,Close,Adj Close,Volume
2023-04-26,43.2599983215332,43.2599983215332,42.52000045776367,42.66999816894531,40.54326629638672,11816500
2023-04-27,42.66999816894531,43.20000076293945,42.52000045776367,42.720001220703125,40.590782165527344,6186400
2023-04-28,43.0099983215332,43.29999923706055,42.349998474121094,42.86000061035156,40.72380065917969,10398000
2023-05-02,42.7599983215332,42.7599983215332,41.720001220703125,41.84000015258789,39.754638671875,12619600
2023-05-03,42.060001373291016,42.119998931884766,41.560001373291016,41.709999084472656,39.6311149597168,5630900
2023-05-04,42.0,42.45000076293945,41.540000915527344,42.18000030517578,40.077693939208984,7376000
2023-05-05,42.189998626708984,43.310001373291016,42.189998626708984,43.25,41.094364166259766,7191100
2023-05-08,43.439998626708984,43.779998779296875,42.959999084472656,43.08000183105469,40.932838439941406,8097600
2023-05-09,42.9900016784668,43.40999984741211,42.66999816894531,42.95000076293945,40.8093147277832,10115800
2023-05-10,43.0,43.599998474121094,42.599998474121094,43.5099983215332,41.34140396118164,10522200
2023-05-11,43.41999816894531,44.619998931884766,43.06999969482422,44.400001525878906,42.187042236328125,13579900
2023-05-12,44.04999923706055,44.689998626708984,43.900001525878906,44.22999954223633,42.025516510009766,12208700
2023-05-15,44.4900016784668,44.849998474121094,44.029998779296875,44.439998626708984,42.22504425048828,8632500
2023-05-16,44.439998626708984,44.7400016784668,42.93000030517578,43.15999984741211,41.008846282958984,21607700
2023-05-17,43.25,43.849998474121094,42.93000030517578,43.22999954223633,41.075355529785156,17523100
2023-05-18,43.099998474121094,43.31999969482422,42.79999923706055,43.20000076293945,41.046852111816406,11712000
2023-05-19,43.34000015258789,44.119998931884766,42.9900016784668,44.040000915527344,41.84498596191406,33966000
2023-05-22,44.04999923706055,44.61000061035156,43.439998626708984,43.459999084472656,41.29389190673828,8075400
2023-05-23,43.47999954223633,44.630001068115234,43.34000015258789,44.47999954223633,42.26305389404297,12911200
2023-05-24,44.47999954223633,44.97999954223633,44.15999984741211,44.61000061035156,42.386573791503906,10921400
2023-05-25,45.0,45.400001525878906,44.65999984741211,44.65999984741211,42.434078216552734,11695400
2023-05-26,45.25,45.31999969482422,44.150001525878906,44.400001525878906,42.187042236328125,9590300
2023-05-29,44.560001373291016,44.560001373291016,44.0099983215332,44.31999969482422,42.111026763916016,3307900
2023-05-30,44.79999923706055,44.86000061035156,44.209999084472656,44.70000076293945,42.47208786010742,18427000
2023-05-31,44.7400016784668,45.13999938964844,44.52000045776367,44.619998931884766,42.39607620239258,17425400
2023-06-01,44.790000915527344,45.029998779296875,44.2599983215332,44.7400016784668,42.51009750366211,10196900
2023-06-02,44.7400016784668,44.7400016784668,44.7400016784668,44.7400016784668,43.14113235473633,0
2023-06-05,44.599998474121094,45.290000915527344,44.150001525878906,45.02000045776367,43.41112518310547,13667000
2023-06-06,45.029998779296875,46.15999984741211,44.959999084472656,45.540000915527344,43.91254425048828,11466100
2023-06-07,45.72999954223633,45.88999938964844,45.52000045776367,45.52000045776367,43.893253326416016,11111000
2023-06-09,45.7400016784668,47.7400016784668,45.7400016784668,47.7400016784668,46.03392028808594,18466100
2023-06-12,48.06999969482422,49.7400016784668,47.970001220703125,49.470001220703125,47.702091217041016,38557800
2023-06-13,49.18000030517578,49.4900016784668,48.38999938964844,48.619998931884766,47.20560073852539,13266100
2023-06-14,48.79999923706055,49.0,48.099998474121094,48.86000061035156,47.43861770629883,13041900
2023-06-15,48.900001525878906,50.2400016784668,48.70000076293945,49.86000061035156,48.40953063964844,20965400
2023-06-16,49.84000015258789,49.90999984741211,49.25,49.4900016784668,48.050296783447266,15196900
2023-06-19,49.56999969482422,50.470001220703125,49.52000045776367,50.40999984741211,48.94352722167969,5893600
2023-06-20,50.290000915527344,50.459999084472656,49.95000076293945,50.400001525878906,48.93381881713867,8570500
2023-06-21,50.20000076293945,51.9900016784668,50.13999938964844,51.9900016784668,50.47756576538086,13706500
2023-06-22,51.63999938964844,51.86000061035156,50.65999984741211,51.0,49.516361236572266,9000400
2023-06-23,51.11000061035156,51.13999938964844,50.560001373291016,51.02000045776367,49.53578186035156,6741900
2023-06-26,50.7400016784668,51.38999938964844,50.45000076293945,51.13999938964844,49.652286529541016,8424200
2023-06-27,51.16999816894531,51.47999954223633,49.869998931884766,50.20000076293945,48.73963165283203,12889500
2023-06-28,50.11000061035156,50.20000076293945,49.22999954223633,49.59000015258789,48.14738082885742,7762100
2023-06-29,49.560001373291016,50.20000076293945,49.220001220703125,50.04999923706055,48.59400177001953,8282600
2023-06-30,50.400001525878906,50.79999923706055,48.93000030517578,49.400001525878906,47.96290969848633,14004500
2023-07-03,49.560001373291016,50.5,49.52000045776367,50.38999938964844,48.92410659790039,13015600
2023-07-04,50.38999938964844,50.45000076293945,49.83000183105469,50.06999969482422,48.61341857910156,3786400
2023-07-05,50.0,50.0099983215332,49.400001525878906,49.7400016784668,48.29301834106445,5666200
2023-07-06,49.529998779296875,49.58000183105469,48.63999938964844,49.0099983215332,47.58425521850586,9558000
2023-07-07,49.040000915527344,50.31999969482422,49.040000915527344,49.959999084472656,48.50661849975586,11539600
2023-07-10,49.9900016784668,50.04999923706055,48.790000915527344,49.040000915527344,47.613380432128906,8903000
2023-07-11,49.0,49.02000045776367,47.880001068115234,48.34000015258789,46.933746337890625,12336800
2023-07-12,48.939998626708984,48.939998626708984,47.36000061035156,47.560001373291016,46.17643737792969,12229100
2023-07-13,47.86000061035156,48.380001068115234,47.59000015258789,48.0099983215332,46.61334228515625,7034200
2023-07-14,47.959999084472656,48.709999084472656,47.40999984741211,47.689998626708984,46.30265426635742,13105800
2023-07-17,47.79999923706055,48.189998626708984,47.459999084472656,48.11000061035156,46.7104377746582,5387000
2023-07-18,48.099998474121094,48.45000076293945,47.84000015258789,48.27000045776367,46.86578369140625,4530300
2023-07-19,48.400001525878906,48.400001525878906,47.31999969482422,47.43000030517578,46.05021667480469,8105400
2023-07-20,47.560001373291016,48.04999923706055,47.400001525878906,47.95000076293945,46.555091857910156,6753800
2023-07-21,47.95000076293945,48.849998474121094,47.95000076293945,48.52000045776367,47.1085090637207,10132200
2023-07-24,48.2400016784668,48.849998474121094,47.18000030517578,47.56999969482422,46.1861457824707,17870500
2023-07-25,48.2599983215332,48.2599983215332,47.29999923706055,47.31999969482422,45.943416595458984,10766700
2023-07-26,47.40999984741211,47.79999923706055,47.06999969482422,47.720001220703125,46.331783294677734,12383500
2023-07-27,47.720001220703125,47.7599983215332,46.650001525878906,46.7400016784668,45.38029098510742,11750700
2023-07-28,47.130001068115234,47.56999969482422,46.86000061035156,47.279998779296875,45.90458297729492,7276100
2023-07-31,47.599998474121094,48.31999969482422,47.47999954223633,48.189998626708984,46.788108825683594,10389900
2023-08-01,47.91999816894531,48.029998779296875,46.939998626708984,47.36000061035156,45.98225402832031,12680100
2023-08-02,47.2599983215332,47.7599983215332,47.099998474121094,47.56999969482422,46.1861457824707,5602000
2023-08-03,47.900001525878906,47.97999954223633,47.34000015258789,47.650001525878906,46.26382064819336,8376300
2023-08-04,47.5,47.959999084472656,47.04999923706055,47.400001525878906,46.02109146118164,11489500
2023-08-07,47.619998931884766,48.0,47.20000076293945,47.31999969482422,45.943416595458984,5728200
2023-08-08,47.22999954223633,47.38999938964844,46.36000061035156,46.9900016784668,45.62302017211914,11888100
2023-08-09,47.0,47.150001525878906,46.5099983215332,46.72999954223633,45.370582580566406,7657700
2023-08-10,47.099998474121094,47.29999923706055,46.72999954223633,46.970001220703125,45.603599548339844,12489000
2023-08-11,47.18000030517578,47.65999984741211,47.040000915527344,47.47999954223633,46.09876251220703,8645400
2023-08-14,47.689998626708984,47.689998626708984,46.939998626708984,47.0099983215332,45.642433166503906,6574200
2023-08-15,47.13999938964844,47.34000015258789,46.68000030517578,46.7599983215332,45.39970779418945,8725900
2023-08-16,46.810001373291016,47.72999954223633,46.810001373291016,47.15999984741211,45.78807067871094,11500000
2023-08-17,47.5099983215332,47.70000076293945,47.18000030517578,47.599998474121094,46.21527099609375,9183800
2023-08-18,47.58000183105469,48.119998931884766,47.33000183105469,47.790000915527344,46.399749755859375,10320100
2023-08-21,48.0,48.04999923706055,47.310001373291016,47.619998931884766,46.234683990478516,7872500
2023-08-22,47.20000076293945,48.08000183105469,47.08000183105469,47.970001220703125,47.23802947998047,7857600
2023-08-23,48.11000061035156,48.47999954223633,47.630001068115234,48.18000030517578,47.444820404052734,7767600
2023-08-24,48.099998474121094,48.099998474121094,47.33000183105469,47.54999923706055,46.82443618774414,6387600
2023-08-25,47.61000061035156,47.70000076293945,46.40999984741211,46.93000030517578,46.213897705078125,8974100
2023-08-28,47.15999984741211,48.5,46.95000076293945,48.279998779296875,47.543296813964844,7709200
2023-08-29,48.529998779296875,49.2400016784668,48.33000183105469,48.54999923706055,47.80917739868164,9784800
2023-08-30,48.70000076293945,48.880001068115234,47.79999923706055,47.849998474121094,47.11985397338867,5755400
2023-08-31,47.95000076293945,47.97999954223633,47.02000045776367,47.099998474121094,46.38129806518555,13203600
2023-09-01,47.22999954223633,47.70000076293945,47.189998626708984,47.41999816894531,46.69641876220703,5537000
2023-09-04,47.5,47.70000076293945,47.18000030517578,47.27000045776367,46.5487060546875,3632300
2023-09-05,47.349998474121094,47.79999923706055,47.0099983215332,47.099998474121094,46.38129806518555,7644100
2023-09-06,47.220001220703125,47.45000076293945,46.77000045776367,46.779998779296875,46.066184997558594,7091800
2023-09-08,46.849998474121094,47.02000045776367,46.29999923706055,46.63999938964844,45.92831802368164,7742600
2023-09-11,47.08000183105469,47.540000915527344,46.84000015258789,47.380001068115234,46.65702819824219,7199900
2023-09-12,47.189998626708984,47.619998931884766,47.09000015258789,47.29999923706055,46.90912628173828,7685200
2023-09-13,47.349998474121094,47.900001525878906,47.130001068115234,47.2599983215332,46.86945343017578,7362800
2023-09-14,47.4900016784668,47.91999816894531,47.189998626708984,47.38999938964844,46.998382568359375,7284900
2023-09-15,47.41999816894531,47.70000076293945,47.11000061035156,47.54999923706055,47.15705871582031,10803000
2023-09-18,47.63999938964844,48.11000061035156,47.349998474121094,47.349998474121094,46.958709716796875,10100400
2023-09-19,47.349998474121094,47.77000045776367,47.06999969482422,47.279998779296875,46.88928985595703,7639100
2023-09-20,47.31999969482422,48.25,47.27000045776367,47.70000076293945,47.305824279785156,7380300
2023-09-21,47.31999969482422,47.38999938964844,46.470001220703125,46.61000061035156,46.224830627441406,8316800
2023-09-22,46.7599983215332,47.130001068115234,46.599998474121094,46.689998626708984,46.30416488647461,5361400
2023-09-25,46.619998931884766,46.77000045776367,46.16999816894531,46.41999816894531,46.03639602661133,9127000
2023-09-26,46.029998779296875,46.220001220703125,45.56999969482422,45.7599983215332,45.38185119628906,11795000
2023-09-27,46.150001525878906,46.5099983215332,45.619998931884766,46.15999984741211,45.77854537963867,11054500
2023-09-28,46.290000915527344,47.79999923706055,46.22999954223633,47.63999938964844,47.246315002441406,11913600
2023-09-29,47.84000015258789,47.88999938964844,47.099998474121094,47.18000030517578,46.79011917114258,5453200
2023-10-02,47.16999816894531,47.349998474121094,46.900001525878906,47.04999923706055,46.661190032958984,4731200
2023-10-03,47.08000183105469,47.119998931884766,46.31999969482422,46.45000076293945,46.0661506652832,6436600
2023-10-04,46.599998474121094,47.06999969482422,46.18000030517578,46.79999923706055,46.41325759887695,8189700
2023-10-05,46.779998779296875,47.84000015258789,46.599998474121094,46.939998626708984,46.552101135253906,7765000
2023-10-06,46.939998626708984,49.22999954223633,46.709999084472656,48.849998474121094,48.44631576538086,20706800
2023-10-09,48.540000915527344,48.90999984741211,48.22999954223633,48.59000015258789,48.18846893310547,9853500
2023-10-10,48.650001525878906,49.130001068115234,48.470001220703125,48.5099983215332,48.10912322998047,9841000
2023-10-11,48.52000045776367,49.150001525878906,48.5099983215332,48.970001220703125,48.56532669067383,8257000
2023-10-13,49.09000015258789,49.33000183105469,48.650001525878906,48.81999969482422,48.41656494140625,10964100
2023-10-16,49.36000061035156,49.9900016784668,49.18000030517578,49.810001373291016,49.39838790893555,7736200
2023-10-17,49.599998474121094,50.279998779296875,49.20000076293945,49.36000061035156,48.95210266113281,8094600
2023-10-18,49.060001373291016,49.70000076293945,48.900001525878906,49.119998931884766,48.71408462524414,11420400
2023-10-19,49.119998931884766,50.119998931884766,48.959999084472656,49.5,49.090946197509766,8135900
2023-10-20,49.369998931884766,50.209999084472656,49.150001525878906,49.34000015258789,48.93227005004883,9923300
2023-10-23,49.279998779296875,49.790000915527344,48.83000183105469,49.27000045776367,48.86284637451172,7906800
2023-10-24,49.5,49.84000015258789,48.709999084472656,49.040000915527344,48.63474655151367,8526500
2023-10-25,49.08000183105469,49.63999938964844,48.88999938964844,49.04999923706055,48.6446647644043,6312600
2023-10-26,49.13999938964844,50.20000076293945,48.959999084472656,50.06999969482422,49.65623474121094,9788800
2023-10-27,49.900001525878906,50.060001373291016,48.529998779296875,48.79999923706055,48.396728515625,10168900
2023-10-30,49.0,49.220001220703125,48.220001220703125,48.459999084472656,48.05953598022461,9005100
2023-10-31,48.47999954223633,48.849998474121094,47.779998779296875,48.349998474121094,47.95044708251953,7043700
2023-11-01,48.36000061035156,48.7400016784668,48.08000183105469,48.400001525878906,48.000038146972656,10905000
2023-11-03,48.95000076293945,50.459999084472656,48.849998474121094,50.099998474121094,49.68598937988281,12382700
2023-11-06,50.290000915527344,50.650001525878906,50.0,50.45000076293945,50.03309631347656,6108400
2023-11-07,50.45000076293945,51.189998626708984,50.130001068115234,51.02000045776367,50.598384857177734,14527500
2023-11-08,51.08000183105469,51.7400016784668,51.02000045776367,51.66999816894531,51.243011474609375,9488000
2023-11-09,51.0,51.36000061035156,49.220001220703125,49.5099983215332,49.100860595703125,31213600
2023-11-10,49.77000045776367,50.38999938964844,49.459999084472656,50.2400016784668,49.824832916259766,8916200
2023-11-13,50.099998474121094,50.290000915527344,49.83000183105469,50.04999923706055,49.63640213012695,4820800
2023-11-14,50.18000030517578,50.939998626708984,49.970001220703125,50.290000915527344,49.874420166015625,18930000
2023-11-16,50.29999923706055,50.47999954223633,49.86000061035156,50.279998779296875,49.864498138427734,17112600
2023-11-17,50.279998779296875,50.959999084472656,50.220001220703125,50.65999984741211,50.24135971069336,12247100
2023-11-20,50.939998626708984,51.29999923706055,50.290000915527344,50.93000030517578,50.50912857055664,7535300
2023-11-21,50.93000030517578,51.41999816894531,50.77000045776367,51.290000915527344,50.866153717041016,10321000
2023-11-22,50.599998474121094,51.36000061035156,50.599998474121094,50.849998474121094,50.53026580810547,8097800
2023-11-23,50.79999923706055,51.47999954223633,50.79999923706055,51.02000045776367,50.69919967651367,4123800
2023-11-24,51.06999969482422,51.279998779296875,50.70000076293945,50.959999084472656,50.63957595825195,4407500
2023-11-27,51.150001525878906,51.97999954223633,51.06999969482422,51.900001525878906,51.573665618896484,11307200
2023-11-28,51.970001220703125,52.79999923706055,51.959999084472656,52.650001525878906,52.31895065307617,9816600
2023-11-29,52.77000045776367,53.04999923706055,52.36000061035156,52.72999954223633,52.39844512939453,10510000
2023-11-30,52.72999954223633,54.380001068115234,52.72999954223633,54.27000045776367,53.92876434326172,17708200
2023-12-01,54.349998474121094,54.79999923706055,53.880001068115234,54.380001068115234,54.0380744934082,9473200
2023-12-04,54.29999923706055,54.810001373291016,53.959999084472656,54.16999816894531,53.82939147949219,6957900
2023-12-05,54.15999984741211,54.540000915527344,54.0099983215332,54.16999816894531,53.82939147949219,5862900
2023-12-06,54.380001068115234,54.47999954223633,52.900001525878906,53.0099983215332,52.67668533325195,8820100
2023-12-07,53.0,53.88999938964844,53.0,53.869998931884766,53.53127670288086,5780700
2023-12-08,53.900001525878906,54.599998474121094,53.65999984741211,54.45000076293945,54.10763168334961,10392100
2023-12-11,54.45000076293945,54.709999084472656,54.06999969482422,54.439998626708984,54.097694396972656,5737000
2023-12-12,53.79999923706055,53.79999923706055,52.40999984741211,52.5,52.5,12531800
2023-12-13,52.470001220703125,53.2599983215332,51.63999938964844,52.97999954223633,52.97999954223633,18080000
2023-12-14,53.5,53.560001373291016,52.400001525878906,53.33000183105469,53.33000183105469,18436600
2023-12-15,53.25,54.61000061035156,52.81999969482422,54.61000061035156,54.61000061035156,18220700
2023-12-18,54.66999816894531,55.029998779296875,54.16999816894531,54.650001525878906,54.650001525878906,7759100
2023-12-19,54.56999969482422,54.91999816894531,54.29999923706055,54.849998474121094,54.849998474121094,7733500
2023-12-20,54.849998474121094,55.0,54.060001373291016,54.209999084472656,54.209999084472656,7826900
2023-12-21,54.79999923706055,54.79999923706055,53.88999938964844,54.290000915527344,54.290000915527344,10004000
2023-12-22,54.5,54.619998931884766,54.06999969482422,54.439998626708984,54.439998626708984,7303200
2023-12-26,54.439998626708984,54.959999084472656,54.29999923706055,54.939998626708984,54.939998626708984,3983200
2023-12-27,54.79999923706055,54.970001220703125,54.58000183105469,54.86000061035156,54.86000061035156,3372500
2023-12-28,54.86000061035156,55.38999938964844,54.689998626708984,55.38999938964844,55.38999938964844,5840400
2024-01-02,55.119998931884766,55.279998779296875,54.45000076293945,54.7599983215332,54.7599983215332,8170500
2024-01-03,54.68000030517578,55.06999969482422,54.5,54.810001373291016,54.810001373291016,8148400
2024-01-04,54.75,54.900001525878906,54.119998931884766,54.22999954223633,54.22999954223633,8099900
2024-01-05,54.18000030517578,55.130001068115234,54.0,54.880001068115234,54.880001068115234,8227900
2024-01-08,55.04999923706055,55.47999954223633,54.779998779296875,55.349998474121094,55.349998474121094,9053800
2024-01-09,55.09000015258789,55.150001525878906,54.279998779296875,54.52000045776367,54.52000045776367,7683800
2024-01-10,54.16999816894531,54.66999816894531,54.16999816894531,54.43000030517578,54.43000030517578,4939300
2024-01-11,54.400001525878906,54.849998474121094,54.220001220703125,54.79999923706055,54.79999923706055,6743100
2024-01-12,54.79999923706055,55.20000076293945,54.310001373291016,55.119998931884766,55.119998931884766,5063300
2024-01-15,55.099998474121094,55.68000030517578,55.0,55.65999984741211,55.65999984741211,3587700
