Date,AMBEV,ODONTOPREV,VIVO,PETROBRAS,BANCO DO BRASIL,BOVA
2020-09-01,12.649999618530273,12.75,49.18000030517578,22.8700008392334,33.209999084472656,98.3499984741211
2020-09-02,12.760000228881836,13.229999542236328,48.599998474121094,22.799999237060547,33.25,98.1500015258789
2020-09-03,12.600000381469727,13.140000343322754,48.849998474121094,22.8799991607666,33.77000045776367,96.95999908447266
2020-09-04,12.600000381469727,13.020000457763672,48.97999954223633,22.920000076293945,33.95000076293945,97.41999816894531
2020-09-08,12.350000381469727,13.149999618530273,49.20000076293945,22.260000228881836,33.2599983215332,96.80000305175781
2020-09-09,12.350000381469727,13.220000267028809,50.5,22.729999542236328,33.220001220703125,97.5
2020-09-10,12.3100004196167,12.699999809265137,48.400001525878906,22.1200008392334,32.529998779296875,95.04000091552734
2020-09-11,12.039999961853027,12.239999771118164,47.9900016784668,21.8799991607666,32.0,94.4800033569336
2020-09-14,12.569999694824219,12.579999923706055,48.0,21.68000030517578,32.36000061035156,96.51000213623047
2020-09-15,12.890000343322754,12.699999809265137,48.0,21.670000076293945,31.989999771118164,96.45999908447266
2020-09-16,12.5600004196167,12.819999694824219,47.369998931884766,21.729999542236328,32.09000015258789,95.91000366210938
2020-09-17,13.15999984741211,12.729999542236328,47.5,22.149999618530273,32.150001525878906,96.37000274658203
2020-09-18,12.789999961853027,12.670000076293945,47.09000015258789,21.649999618530273,31.34000015258789,94.63999938964844
2020-09-21,12.729999542236328,12.850000381469727,46.70000076293945,20.899999618530273,30.8799991607666,93.4000015258789
2020-09-22,12.800000190734863,12.619999885559082,46.689998626708984,20.799999237060547,30.81999969482422,93.66999816894531
2020-09-23,12.4399995803833,12.079999923706055,45.900001525878906,20.229999542236328,30.18000030517578,92.16999816894531
2020-09-24,12.670000076293945,12.09000015258789,45.9900016784668,20.399999618530273,30.420000076293945,93.30000305175781
2020-09-25,12.84000015258789,12.130000114440918,45.70000076293945,20.1299991607666,30.299999237060547,93.5
2020-09-28,12.479999542236328,11.949999809265137,44.599998474121094,19.6299991607666,30.510000228881836,91.19999694824219
2020-09-29,12.350000381469727,11.920000076293945,44.20000076293945,19.309999465942383,29.760000228881836,89.91999816894531
2020-09-30,12.539999961853027,12.0,44.11000061035156,19.610000610351562,29.6200008392334,91.05000305175781
2020-10-01,12.699999809265137,12.289999961853027,44.0,19.850000381469727,29.790000915527344,91.91000366210938
2020-10-02,12.529999732971191,12.050000190734863,43.709999084472656,19.020000457763672,29.709999084472656,90.11000061035156
2020-10-05,12.8100004196167,12.300000190734863,43.5,20.030000686645508,30.229999542236328,92.63999938964844
2020-10-06,13.34000015258789,12.430000305175781,44.130001068115234,19.93000030517578,30.030000686645508,92.02999877929688
2020-10-07,13.529999732971191,12.460000038146973,43.54999923706055,19.790000915527344,29.809999465942383,91.94999694824219
2020-10-08,13.680000305175781,12.739999771118164,44.709999084472656,20.440000534057617,31.25,94.2699966430664
2020-10-09,13.569999694824219,12.819999694824219,44.349998474121094,19.799999237060547,31.040000915527344,93.6500015258789
2020-10-13,13.75,12.819999694824219,44.47999954223633,20.1299991607666,31.049999237060547,94.80000305175781
2020-10-14,13.800000190734863,13.170000076293945,44.29999923706055,19.969999313354492,30.850000381469727,95.58999633789062
2020-10-15,13.4399995803833,12.850000381469727,44.400001525878906,19.75,31.059999465942383,95.33999633789062
2020-10-16,13.270000457763672,12.84000015258789,43.5099983215332,19.329999923706055,30.270000457763672,94.54000091552734
2020-10-19,13.149999618530273,12.899999618530273,43.15999984741211,19.520000457763672,30.600000381469727,95.0
2020-10-20,13.380000114440918,13.069999694824219,43.20000076293945,20.18000030517578,32.0099983215332,96.66999816894531
2020-10-21,13.369999885559082,13.229999542236328,43.130001068115234,20.15999984741211,32.25,96.6500015258789
2020-10-22,13.569999694824219,13.489999771118164,43.79999923706055,20.84000015258789,33.650001525878906,98.05999755859375
2020-10-23,13.890000343322754,13.65999984741211,44.41999816894531,20.56999969482422,33.529998779296875,97.44000244140625
2020-10-26,14.199999809265137,13.569999694824219,44.33000183105469,20.25,33.5,97.2300033569336
2020-10-27,13.720000267028809,14.0,43.47999954223633,19.8799991607666,32.779998779296875,95.68000030517578
2020-10-28,13.369999885559082,12.970000267028809,42.61000061035156,18.670000076293945,31.139999389648438,91.55999755859375
2020-10-29,12.890000343322754,12.84000015258789,42.25,19.290000915527344,30.959999084472656,92.80000305175781
2020-10-30,12.180000305175781,12.609999656677246,42.66999816894531,18.940000534057617,29.799999237060547,90.66000366210938
2020-11-03,12.779999732971191,12.390000343322754,42.310001373291016,19.649999618530273,30.100000381469727,92.26000213623047
2020-11-04,12.819999694824219,12.479999542236328,42.20000076293945,19.719999313354492,30.31999969482422,94.16000366210938
2020-11-05,13.329999923706055,13.220000267028809,43.290000915527344,19.889999389648438,30.690000534057617,96.94999694824219
2020-11-06,13.25,13.289999961853027,42.849998474121094,19.75,30.489999771118164,97.19000244140625
2020-11-09,14.220000267028809,13.380000114440918,44.779998779296875,21.610000610351562,32.70000076293945,99.5
2020-11-10,15.210000038146973,13.069999694824219,45.439998626708984,23.079999923706055,34.369998931884766,101.0
2020-11-11,14.899999618530273,12.789999961853027,44.79999923706055,22.8799991607666,34.15999984741211,100.88999938964844
2020-11-12,14.619999885559082,12.579999923706055,44.439998626708984,21.90999984741211,32.72999954223633,98.69999694824219
2020-11-13,15.109999656677246,12.630000114440918,44.63999938964844,22.6299991607666,33.04999923706055,100.83000183105469
2020-11-16,15.359999656677246,12.619999885559082,45.63999938964844,23.290000915527344,33.900001525878906,102.51000213623047
2020-11-17,15.460000038146973,12.970000267028809,47.0,23.690000534057617,34.20000076293945,103.0999984741211
2020-11-18,14.84000015258789,12.760000228881836,46.52000045776367,23.549999237060547,34.279998779296875,101.91999816894531
2020-11-19,14.729999542236328,12.539999961853027,46.400001525878906,23.81999969482422,34.619998931884766,102.7300033569336
2020-11-23,14.65999984741211,12.930000305175781,44.22999954223633,25.100000381469727,34.52000045776367,103.27999877929688
2020-11-24,14.75,12.84000015258789,44.150001525878906,26.219999313354492,35.439998626708984,105.72000122070312
2020-11-25,14.489999771118164,13.100000381469727,43.400001525878906,26.25,35.34000015258789,105.83000183105469
2020-11-26,14.420000076293945,12.899999618530273,43.959999084472656,25.81999969482422,34.779998779296875,106.0199966430664
2020-11-27,14.319999694824219,13.170000076293945,44.09000015258789,25.5,34.61000061035156,106.44000244140625
2020-11-30,13.979999542236328,13.09000015258789,44.75,24.899999618530273,33.86000061035156,105.0
2020-12-01,14.680000305175781,13.380000114440918,45.470001220703125,25.600000381469727,34.790000915527344,107.05000305175781
2020-12-02,14.880000114440918,13.010000228881836,44.20000076293945,25.90999984741211,34.939998626708984,107.75
2020-12-03,14.699999809265137,13.649999618530273,44.0,26.639999389648438,35.2400016784668,108.1500015258789
2020-12-04,14.739999771118164,13.729999542236328,43.79999923706055,27.530000686645508,35.97999954223633,109.43000030517578
2020-12-07,14.970000267028809,13.699999809265137,43.63999938964844,27.0,36.150001525878906,109.30999755859375
2020-12-08,15.050000190734863,13.880000114440918,44.310001373291016,26.65999984741211,36.459999084472656,109.44000244140625
2020-12-09,15.260000228881836,14.130000114440918,45.29999923706055,26.940000534057617,35.959999084472656,108.7699966430664
2020-12-10,15.6899995803833,14.109999656677246,45.529998779296875,27.81999969482422,37.83000183105469,110.69999694824219
2020-12-11,15.5,13.800000190734863,47.04999923706055,27.56999969482422,38.4900016784668,110.79000091552734
2020-12-14,15.319999694824219,13.670000076293945,45.88999938964844,27.6200008392334,38.5,110.19999694824219
2020-12-15,15.5600004196167,13.699999809265137,45.7400016784668,27.850000381469727,38.9900016784668,111.76000213623047
2020-12-16,15.819999694824219,13.760000228881836,45.91999816894531,28.190000534057617,39.349998474121094,113.3499984741211
2020-12-17,16.059999465942383,13.720000267028809,46.189998626708984,28.239999771118164,39.38999938964844,113.98999786376953
2020-12-18,15.859999656677246,13.520000457763672,45.65999984741211,28.100000381469727,39.099998474121094,113.5
2020-12-21,15.420000076293945,13.369999885559082,45.08000183105469,27.020000457763672,37.790000915527344,111.43000030517578
2020-12-22,15.510000228881836,13.680000305175781,45.38999938964844,27.280000686645508,38.290000915527344,112.25
2020-12-23,15.5,14.210000038146973,45.4900016784668,27.950000762939453,38.91999816894531,113.13999938964844
2020-12-28,15.770000457763672,15.0,45.900001525878906,28.18000030517578,39.349998474121094,114.69999694824219
2020-12-29,15.949999809265137,14.550000190734863,45.20000076293945,28.270000457763672,39.119998931884766,114.97000122070312
2020-12-30,15.649999618530273,14.550000190734863,46.5,28.34000015258789,38.79999923706055,115.55000305175781
2021-01-04,15.479999542236328,15.170000076293945,45.939998626708984,28.90999984741211,37.59000015258789,114.08999633789062
2021-01-05,15.8100004196167,15.449999809265137,45.54999923706055,30.040000915527344,37.20000076293945,114.69000244140625
2021-01-06,16.1299991607666,15.170000076293945,45.040000915527344,30.100000381469727,38.04999923706055,114.55000305175781
2021-01-07,16.049999237060547,14.300000190734863,43.900001525878906,31.0,39.560001373291016,118.37000274658203
2021-01-08,16.530000686645508,14.579999923706055,45.04999923706055,31.1200008392334,39.790000915527344,120.4000015258789
2021-01-11,16.100000381469727,14.460000038146973,44.540000915527344,30.860000610351562,39.13999938964844,118.62000274658203
2021-01-12,16.799999237060547,14.529999732971191,44.5,30.6299991607666,39.5,119.44999694824219
2021-01-13,16.170000076293945,14.300000190734863,44.599998474121094,29.149999618530273,37.54999923706055,117.36000061035156
2021-01-14,16.260000228881836,14.460000038146973,44.439998626708984,29.450000762939453,37.459999084472656,118.68000030517578
2021-01-15,15.949999809265137,15.050000190734863,44.68000030517578,28.1200008392334,36.29999923706055,115.77999877929688
2021-01-18,16.219999313354492,14.829999923706055,44.119998931884766,28.06999969482422,35.93000030517578,116.54000091552734
2021-01-19,16.270000457763672,14.460000038146973,43.790000915527344,28.690000534057617,35.31999969482422,116.0
2021-01-20,16.020000457763672,14.479999542236328,43.86000061035156,28.209999084472656,34.529998779296875,115.23999786376953
2021-01-21,15.609999656677246,14.430000305175781,43.81999969482422,27.549999237060547,34.18000030517578,113.80999755859375
